CELL_LINE_NAME,Compound1_name,Compound2_name,combo_MaxE,HSA_matrix,label
TGBC11TKB,AZD5991,Selumetinib,0.682559203,0.086011475,0
TGBC11TKB,AZD5991,Venetoclax,0.791902332,0.050319276,0
TGBC11TKB,AZD6738,Carboplatin,0.653195711,-0.041694759,0
TGBC11TKB,AZD6738,Gemcitabine,0.9363829055,0.0517708665,0
TGBC11TKB,AZD6738,Olaparib,0.796274676,0.001618233,0
TGBC11TKB,AZD7648,AZD0156,0.247290603,-0.017785047,0
TGBC11TKB,AZD7648,AZD1775,0.824816086,-0.025451189,0
TGBC11TKB,AZD7648,AZD2811,0.327418938,0.072051173,0
TGBC11TKB,AZD7648,AZD6738,0.860759616,0.015889672,0
TGBC11TKB,AZD7648,Etoposide,0.057331769,-0.041945415,0
TGBC11TKB,AZD7648,Olaparib,0.268807144,-0.034114018,0
TGBC11TKB,AZD8186,AZD5363,0.126390894,-0.016123904,0
TGBC11TKB,AZD8186,Palbociclib,0.1784944205,0.006731669,0
TGBC11TKB,Capivasertib,AZD1390,0.129458753,-0.043265241,0
TGBC11TKB,Capivasertib,AZD2811,0.244527397,-0.081617644,0
TGBC11TKB,Capivasertib,AZD5153,0.253204109,-0.003770314,0
TGBC11TKB,Capivasertib,AZD6738,0.778531311,-0.074266014,0
TGBC11TKB,Capivasertib,Palbociclib,0.166368849,-0.023025049,0
TGBC11TKB,Capivasertib,Selumetinib,0.46160419,0.055968971,0
TGBC11TKB,Crizotinib,Dasatinib,0.176528536,-0.026020163,0
TGBC11TKB,Crizotinib,Selumetinib,0.5569463,0.071673014,0
TGBC11TKB,Dasatinib,Trametinib,0.491995396,-0.086728457,0
TGBC11TKB,Doxorubicin,AZD7648,0.203047964,-0.00975373,0
TGBC11TKB,Gefitinib,AZD1390,0.296376773,-0.021918088,0
TGBC11TKB,Lapatinib,Crizotinib,0.622259643,0.016361728,0
TGBC11TKB,Lapatinib,MK-2206,0.418197917,0.00354782,0
TGBC11TKB,Lapatinib,Selumetinib,0.527165092,0.137157277,1
TGBC11TKB,Olaparib,AZD4320,0.4199631585,0.020333744,0
TGBC11TKB,Olaparib,AZD5153,0.284449767,-0.037602731,0
TGBC11TKB,Olaparib,AZD5991,0.508742486,0.018130774500000002,0
TGBC11TKB,Olaparib,Venetoclax,0.183481683,-0.011824452499999999,0
TGBC11TKB,Palbociclib,AZD5991,0.355234972,-0.030715059,0
TGBC11TKB,Palbociclib,Selumetinib,0.435574055,0.051408092,0
TGBC11TKB,Palbociclib,Venetoclax,0.142473821,-0.07398423,0
TGBC11TKB,Prexasertib,AZD0156,0.962980354,0.003791406,0
TGBC11TKB,Prexasertib,AZD1775,0.990595857,0.084191849,0
TGBC11TKB,Prexasertib,AZD6738,0.976802564,0.021697927,0
TGBC11TKB,Prexasertib,AZD7648,0.960204345,-0.009193546,0
TGBC11TKB,Prexasertib,Olaparib,0.951934152,-0.051705785,0
TGBC11TKB,Prexasertib,SN-38,0.9822419155,0.0649739975,0
TGBC11TKB,SG3199,Olaparib,0.299774518,0.004929284,0
TGBC11TKB,SN-38,AZD0156,0.772332171,0.013057211,0
TGBC11TKB,SN-38,Olaparib,0.791677482,0.097820815,0
TGBC11TKB,SRA737,5-Fluorouracil,0.868569953,0.076895861,0
TGBC11TKB,SRA737,AZD1775,0.918996588,0.100570723,1
TGBC11TKB,SRA737,Gemcitabine,0.941489606,0.07203114,0
TGBC11TKB,SRA737,SN-38,0.875451762,0.057048188,0
TGBC11TKB,Savolitinib,AZD5991,0.507506697,-0.002545326,0
TGBC11TKB,Savolitinib,Venetoclax,0.082301277,-0.025754868,0
TGBC11TKB,Selumetinib,AZD1390,0.507506697,0.000317786,0
TGBC11TKB,Selumetinib,AZD1775,0.912123804,0.07868928,0
TGBC11TKB,Selumetinib,AZD2811,0.569087537,0.071051704,0
TGBC11TKB,Selumetinib,AZD6738,0.853488535,0.086562371,0
TGBC11TKB,Taselisib,SCH772984,0.765462712,0.188079594,1
TGBC11TKB,Trametinib,Taselisib,0.859781345,0.340365624,1
TGBC11TKB,Venetoclax,AZD0156,0.235382983,0.006966344,0
TGBC11TKB,Venetoclax,AZD1775,0.941931106,0.002674104,0
TGBC11TKB,Venetoclax,AZD2811,0.424357524,0.04724112,0
TGBC11TKB,Venetoclax,AZD6738,0.900834732,-0.006075692,0
TGBC11TKB,Venetoclax,AZD7648,0.132685036,-0.042649225,0
TGBC11TKB,Venetoclax,AZD8186,0.202497286,-0.00043071,0
TGBC11TKB,Venetoclax,Alisertib,0.387387982,0.085388947,0
TGBC11TKB,Venetoclax,Capivasertib,0.153190235,-0.02764347,0
TGBC11TKB,Venetoclax,Lapatinib,0.324643287,0.030531085,0
TGBC11TKB,Venetoclax,Selumetinib,0.313405911,0.015019377,0
TOV112D,AZD0156,AZD1775,0.474649226,0.015414331,0
TOV112D,AZD0156,AZD2811,0.350025861,0.009226019,0
TOV112D,AZD0156,AZD6738,0.717164322,0.02502195,0
TOV112D,AZD0156,Olaparib,0.551878044,0.121569608,1
TOV112D,AZD1775,AZD6738,0.76428577,0.107125954,1
TOV112D,AZD1775,Capivasertib,0.889474219,0.066558688,0
TOV112D,AZD1775,Olaparib,0.427492534,0.009363255,0
TOV112D,AZD2811,AZD1775,0.711807209,0.127931303,1
TOV112D,AZD2811,AZD6738,0.707049246,0.074639224,0
TOV112D,AZD2811,Olaparib,0.393834357,0.049629478,0
TOV112D,AZD4320,AZD0156,0.221798426,-0.000943507,0
TOV112D,AZD4320,AZD1775,0.495870054,0.000850749,0
TOV112D,AZD4320,AZD2811,0.484784708,0.051129877,0
TOV112D,AZD4320,AZD6738,0.729243732,0.025944686,0
TOV112D,AZD4320,AZD7648,0.31807815,-0.010380437,0
TOV112D,AZD4320,AZD8186,0.205270913,0.00108455,0
TOV112D,AZD4320,Capivasertib,0.130557497,-0.012733829,0
TOV112D,AZD4320,Selumetinib,0.247801662,0.024425055,0
TOV112D,AZD5153,AZD1775,0.814518236,0.024899477,0
TOV112D,AZD5153,AZD2811,0.718346979,0.023786738,0
TOV112D,AZD5153,AZD4320,0.66452489,0.018933924,0
TOV112D,AZD5153,AZD5991,0.985847189,0.079867429,0
TOV112D,AZD5153,AZD6738,0.849138278,0.102827543,1
TOV112D,AZD5153,Selumetinib,0.683726937,0.064890885,0
TOV112D,AZD5153,Venetoclax,0.587595936,-0.028821629,0
TOV112D,AZD5991,AZD0156,0.551451827,-0.007423495,0
TOV112D,AZD5991,AZD1775,0.71439867,0.028919889,0
TOV112D,AZD5991,AZD2811,0.867500485,0.124553689,1
TOV112D,AZD5991,AZD6738,0.96253989,0.083508173,0
TOV112D,AZD5991,AZD7648,0.492187859,0.002354337,0
TOV112D,AZD5991,AZD8186,0.35052023,0.010685433,0
TOV112D,AZD5991,Capivasertib,0.406993482,-0.003025504,0
TOV112D,AZD5991,Selumetinib,0.414396633,0.023141218,0
TOV112D,AZD5991,Venetoclax,0.777383594,0.067123626,0
TOV112D,AZD6738,Olaparib,0.794595751,0.042795163,0
TOV112D,AZD7648,AZD0156,0.379660054,0.047792166,0
TOV112D,AZD7648,AZD1775,0.467450888,-0.000644955,0
TOV112D,AZD7648,AZD2811,0.457685008,0.054278507,0
TOV112D,AZD7648,AZD6738,0.685294653,0.031397938,0
TOV112D,AZD7648,Olaparib,0.3534093,-0.01207876,0
TOV112D,Capivasertib,AZD1390,0.175059235,-0.013792371,0
TOV112D,Capivasertib,AZD2811,0.419870737,0.05033405,0
TOV112D,Capivasertib,AZD5153,0.664682238,0.02780713,0
TOV112D,Capivasertib,AZD6738,0.718199729,-0.006587289,0
TOV112D,Capivasertib,Palbociclib,0.542276487,0.04866133,0
TOV112D,Capivasertib,Selumetinib,0.312755698,0.049794063,0
TOV112D,Dasatinib,Trametinib,0.748821181,0.093284396,0
TOV112D,Doxorubicin,AZD7648,0.925902787,0.100021947,1
TOV112D,Gefitinib,AZD1390,0.275975301,-0.026598647,0
TOV112D,Lapatinib,Crizotinib,0.790890653,0.033853788,0
TOV112D,Palbociclib,AZD4320,0.584345959,0.015951219,0
TOV112D,Palbociclib,AZD5991,0.775599941,0.085040972,0
TOV112D,Palbociclib,Selumetinib,0.473428256,0.09532538,0
TOV112D,Palbociclib,Venetoclax,0.442806804,0.044026559,0
TOV112D,Prexasertib,AZD0156,0.613768943,0.057667618,0
TOV112D,Prexasertib,AZD1775,0.815347586,0.187842236,1
TOV112D,Prexasertib,AZD6738,0.795849854,0.060883376,0
TOV112D,Prexasertib,AZD7648,0.711325656,0.014619946,0
TOV112D,Prexasertib,Olaparib,0.795849854,0.053097792,0
TOV112D,Prexasertib,SN-38,0.9873320645,0.0759168365,0
TOV112D,SG3199,Olaparib,0.269070826,-0.009893439,0
TOV112D,SN-38,AZD0156,0.964932277,0.055467919,0
TOV112D,SN-38,Olaparib,0.964932277,0.059024514,0
TOV112D,Savolitinib,AZD4320,0.068214792,-0.030632943,0
TOV112D,Savolitinib,AZD5991,0.395213167,-0.006521603,0
TOV112D,Savolitinib,Venetoclax,0.029770443,-0.038361441,0
TOV112D,Selumetinib,AZD1390,0.137495132,-0.01543163,0
TOV112D,Selumetinib,AZD1775,0.479871247,-0.016682293,0
TOV112D,Selumetinib,AZD2811,0.349079948,0.010454565,0
TOV112D,Selumetinib,AZD6738,0.657278835,-0.015095349,0
TOV112D,Trametinib,Taselisib,0.641489432,0.188536208,1
TOV112D,Venetoclax,AZD0156,0.130786433,-0.026469678,0
TOV112D,Venetoclax,AZD1775,0.393244947,-0.023302273,0
TOV112D,Venetoclax,AZD2811,0.265541363,0.00638513,0
TOV112D,Venetoclax,AZD6738,0.655666348,-0.010045018,0
TOV112D,Venetoclax,AZD7648,0.315197683,-0.016432899,0
TOV112D,Venetoclax,AZD8186,0.102395488,-0.014678936,0
TOV112D,Venetoclax,Alisertib,0.684057293,0.133968359,1
TOV112D,Venetoclax,Capivasertib,0.088218572,-0.022674752,0
TOV112D,Venetoclax,Selumetinib,0.155614593,-0.002113916,0
TOV21G,AZD0156,AZD1775,0.555772049,0.024883054,0
TOV21G,AZD0156,AZD2811,0.265624702,0.024327578,0
TOV21G,AZD0156,AZD6738,0.652472497,0.038385745,0
TOV21G,AZD0156,Olaparib,0.282247784,0.0327851785,0
TOV21G,AZD1775,AZD6738,0.709655492,0.015881907,0
TOV21G,AZD1775,Capivasertib,0.849454039,0.1180085785,1
TOV21G,AZD1775,Olaparib,0.586548738,0.010987954,0
TOV21G,AZD2811,AZD1775,0.590965124,0.054895603,0
TOV21G,AZD2811,AZD6738,0.560188435,-0.015314634,0
TOV21G,AZD2811,Olaparib,0.287614623,0.051525868,0
TOV21G,AZD4320,AZD0156,0.209485715,-0.014515327,0
TOV21G,AZD4320,AZD1775,0.720752445,-0.012682786,0
TOV21G,AZD4320,AZD2811,0.47599104,-0.000687743,0
TOV21G,AZD4320,AZD6738,0.824121448,0.006102633,0
TOV21G,AZD4320,AZD7648,0.209030344,-0.012247294,0
TOV21G,AZD4320,AZD8186,0.369688456,0.018314811,0
TOV21G,AZD4320,Capivasertib,0.688136565,-0.02517151,0
TOV21G,AZD4320,Selumetinib,0.502980083,0.086580531,0
TOV21G,AZD5153,AZD1775,0.89097073,0.067708387,0
TOV21G,AZD5153,AZD2811,0.749038156,0.032499501,0
TOV21G,AZD5153,AZD4320,0.807036264,0.04328392,0
TOV21G,AZD5153,AZD5991,0.743795701,-0.017011162,0
TOV21G,AZD5153,AZD6738,0.8914122,0.07922434,0
TOV21G,AZD5153,Selumetinib,0.775415983,0.041687698,0
TOV21G,AZD5153,Venetoclax,0.622501845,-0.007726669,0
TOV21G,AZD5991,AZD0156,0.160533433,-0.009088092,0
TOV21G,AZD5991,AZD1775,0.731624405,-0.042275153,0
TOV21G,AZD5991,AZD2811,0.399830398,0.075000134,0
TOV21G,AZD5991,AZD6738,0.798279197,0.05118883,0
TOV21G,AZD5991,AZD7648,0.165940953,-0.032932298,0
TOV21G,AZD5991,AZD8186,0.252973555,0.002188735,0
TOV21G,AZD5991,Capivasertib,0.633719843,-0.010236751,0
TOV21G,AZD5991,Selumetinib,0.334598637,0.026980317,0
TOV21G,AZD5991,Venetoclax,0.209485715,-0.00072606,0
TOV21G,AZD6738,Olaparib,0.538198514,0.029827074,0
TOV21G,AZD7648,AZD0156,0.168874068,0.006407091,0
TOV21G,AZD7648,AZD1775,0.560150478,-0.029717634,0
TOV21G,AZD7648,AZD2811,0.326741867,0.035024201,0
TOV21G,AZD7648,AZD6738,0.578455285,0.019813059,0
TOV21G,AZD7648,Olaparib,0.160137486,-0.023092756,0
TOV21G,Capivasertib,AZD1390,0.72306168,0.012090233,0
TOV21G,Capivasertib,AZD2811,0.794542436,0.059264286,0
TOV21G,Capivasertib,AZD5153,0.891559664,0.079678657,0
TOV21G,Capivasertib,AZD6738,0.850690622,0.060245051,0
TOV21G,Capivasertib,Palbociclib,0.753726817,0.024738276,0
TOV21G,Capivasertib,Selumetinib,0.876227096,0.070159292,0
TOV21G,Dasatinib,Trametinib,0.7996711,0.076364612,0
TOV21G,Doxorubicin,AZD7648,0.561400562,0.039950908,0
TOV21G,Gefitinib,AZD1390,0.27445801,-0.061907871,0
TOV21G,Lapatinib,Crizotinib,0.952783092,0.012786237,0
TOV21G,Palbociclib,AZD4320,0.626097875,-0.054336294,0
TOV21G,Palbociclib,AZD5991,0.488265028,-0.021264156,0
TOV21G,Palbociclib,Selumetinib,0.518876742,0.020960319,0
TOV21G,Palbociclib,Venetoclax,0.518876742,-0.008659211,0
TOV21G,Prexasertib,AZD0156,0.621136737,0.074738703,0
TOV21G,Prexasertib,AZD1775,0.617922234,0.06307623,0
TOV21G,Prexasertib,AZD6738,0.59126865,0.003311985,0
TOV21G,Prexasertib,AZD7648,0.616850733,0.027835545,0
TOV21G,Prexasertib,Olaparib,0.578455285,0.002501084,0
TOV21G,Prexasertib,SN-38,0.851522936,-0.050654372,0
TOV21G,SG3199,Olaparib,0.194500798,-0.021086895,0
TOV21G,SN-38,AZD0156,0.574213927,-0.02097558,0
TOV21G,Savolitinib,AZD4320,0.226999995,-0.00402333,0
TOV21G,Savolitinib,AZD5991,0.174299526,0.003459266,0
TOV21G,Savolitinib,Venetoclax,0.116246233,-0.042858822,0
TOV21G,Selumetinib,AZD1390,0.258675461,-0.014716173,0
TOV21G,Selumetinib,AZD1775,0.701580141,-0.014647976,0
TOV21G,Selumetinib,AZD2811,0.480127801,0.058931202,0
TOV21G,Selumetinib,AZD6738,0.808581409,0.05970474,0
TOV21G,Trametinib,Taselisib,0.816497008,0.007478577,0
TOV21G,Venetoclax,AZD0156,0.180076424,-0.017786521,0
TOV21G,Venetoclax,AZD1775,0.702890704,-0.010082151,0
TOV21G,Venetoclax,AZD2811,0.35434785,0.028997498,0
TOV21G,Venetoclax,AZD6738,0.784850303,-0.005039957,0
TOV21G,Venetoclax,AZD7648,0.19541703,0.011572828,0
TOV21G,Venetoclax,AZD8186,0.149287935,-0.018176601,0
TOV21G,Venetoclax,Alisertib,0.682347165,0.017523291,0
TOV21G,Venetoclax,Capivasertib,0.64651666,-0.033054972,0
TOV21G,Venetoclax,Selumetinib,0.215960568,0.023773781,0
TT2609C02,AZD0156,AZD1775,0.333597256,0.001862772,0
TT2609C02,AZD0156,AZD2811,0.258309319,0.008974822,0
TT2609C02,AZD0156,AZD6738,0.144025166,0.00066402,0
TT2609C02,AZD0156,Olaparib,0.151831868,0.036864059,0
TT2609C02,AZD1775,AZD6738,0.392683991,0.011279011,0
TT2609C02,AZD1775,Capivasertib,0.465804807,0.033181821,0
TT2609C02,AZD1775,Olaparib,0.358221022,-0.009699701,0
TT2609C02,AZD2811,AZD1775,0.360667944,0.005158701,0
TT2609C02,AZD2811,AZD6738,0.331124576,-0.018712365,0
TT2609C02,AZD2811,Olaparib,0.299134286,0.016434585,0
TT2609C02,AZD4320,AZD0156,0.148503311,-0.017456892,0
TT2609C02,AZD4320,AZD1775,0.722255836,-0.004252272,0
TT2609C02,AZD4320,AZD2811,0.504778475,0.060739842,0
TT2609C02,AZD4320,AZD6738,0.249786073,-0.031714279,0
TT2609C02,AZD4320,AZD7648,0.182251151,-0.022611625,0
TT2609C02,AZD4320,AZD8186,0.294119901,0.018850508,0
TT2609C02,AZD4320,Capivasertib,0.069745269,-0.04437023,0
TT2609C02,AZD4320,Selumetinib,0.546220661,0.023040427,0
TT2609C02,AZD5153,AZD1775,0.621750468,0.040888864,0
TT2609C02,AZD5153,AZD2811,0.492192936,0.011017482,0
TT2609C02,AZD5153,AZD4320,0.424156701,0.065860264,0
TT2609C02,AZD5153,AZD5991,0.454000577,-0.001238566,0
TT2609C02,AZD5153,AZD6738,0.521100533,0.069701956,0
TT2609C02,AZD5153,Selumetinib,0.651555332,0.096571447,0
TT2609C02,AZD5153,Venetoclax,0.37570429,-0.074847876,0
TT2609C02,AZD5991,AZD0156,0.212271032,0.033257457,0
TT2609C02,AZD5991,AZD1775,0.617284356,0.046020225,0
TT2609C02,AZD5991,AZD2811,0.456040315,0.048872712,0
TT2609C02,AZD5991,AZD6738,0.392272593,0.025923725,0
TT2609C02,AZD5991,AZD7648,0.204775872,-0.018337508,0
TT2609C02,AZD5991,AZD8186,0.303037025,-0.000277564,0
TT2609C02,AZD5991,Capivasertib,0.227261352,-0.003420931,0
TT2609C02,AZD5991,Selumetinib,0.568506954,-0.013891979,0
TT2609C02,AZD5991,Venetoclax,0.178523192,0.006491975,0
TT2609C02,AZD6738,Olaparib,0.316365771,0.025853005,0
TT2609C02,AZD7648,AZD0156,0.093658495,-0.012279642,0
TT2609C02,AZD7648,AZD1775,0.3037772,-0.002545574,0
TT2609C02,AZD7648,AZD2811,0.243592944,0.026802364,0
TT2609C02,AZD7648,AZD6738,0.190457653,0.009881515,0
TT2609C02,AZD7648,Olaparib,0.156337049,-0.016884066,0
TT2609C02,Capivasertib,AZD1390,0.166965399,-0.035320208,0
TT2609C02,Capivasertib,AZD2811,0.542215657,0.050660109,0
TT2609C02,Capivasertib,AZD5153,0.460863445,-0.008456299,0
TT2609C02,Capivasertib,AZD6738,0.363978882,0.029035432,0
TT2609C02,Capivasertib,Palbociclib,0.375577453,0.007208324,0
TT2609C02,Capivasertib,Selumetinib,0.542215657,0.018528025,0
TT2609C02,Dasatinib,Trametinib,0.74762391,0.118254905,1
TT2609C02,Doxorubicin,AZD7648,0.414416155,0.064058035,0
TT2609C02,Gefitinib,AZD1390,0.066264259,-0.049539348,0
TT2609C02,Lapatinib,Crizotinib,0.476355243,0.008532264,0
TT2609C02,Palbociclib,AZD4320,0.290332014,-0.027343589,0
TT2609C02,Palbociclib,AZD5991,0.274840217,-0.044817717,0
TT2609C02,Palbociclib,Selumetinib,0.52672386,-0.017359531,0
TT2609C02,Palbociclib,Venetoclax,0.274840217,0.027721715,0
TT2609C02,Prexasertib,AZD0156,0.334693362,-0.031529547,0
TT2609C02,Prexasertib,AZD1775,0.448568884,0.037781735,0
TT2609C02,Prexasertib,AZD6738,0.262575507,0.012831584,0
TT2609C02,Prexasertib,AZD7648,0.27585933,-0.004673849,0
TT2609C02,Prexasertib,Olaparib,0.329014478,0.002612858,0
TT2609C02,Prexasertib,SN-38,0.949598113,0.023206129,0
TT2609C02,SG3199,Olaparib,0.16577635,-0.014844332,0
TT2609C02,SN-38,AZD0156,0.440983801,0.026975429,0
TT2609C02,Savolitinib,AZD4320,0.17436541,-0.057004902,0
TT2609C02,Savolitinib,AZD5991,0.155717864,-0.053885707,0
TT2609C02,Savolitinib,Venetoclax,0.092363021,-0.068629035,0
TT2609C02,Selumetinib,AZD1390,0.662751662,-0.00675399,0
TT2609C02,Selumetinib,AZD1775,0.655300446,0.080852657,0
TT2609C02,Selumetinib,AZD2811,0.621750468,0.072610038,0
TT2609C02,Selumetinib,AZD6738,0.506198101,0.119392623,1
TT2609C02,Trametinib,Taselisib,0.820483233,0.128995162,1
TT2609C02,Venetoclax,AZD0156,0.154451777,-0.019296439,0
TT2609C02,Venetoclax,AZD1775,0.639332743,-0.046622777,0
TT2609C02,Venetoclax,AZD2811,0.418242284,0.010366598,0
TT2609C02,Venetoclax,AZD6738,0.317377627,-0.006795465,0
TT2609C02,Venetoclax,AZD7648,0.340635352,0.014409466,0
TT2609C02,Venetoclax,AZD8186,0.162204352,-0.012026969,0
TT2609C02,Venetoclax,Alisertib,0.42599486,0.011556386,0
TT2609C02,Venetoclax,Capivasertib,0.138946626,-0.026537358,0
TT2609C02,Venetoclax,Selumetinib,0.550117243,-0.032747624,0
TTE,AZD0156,AZD1775,0.377377225,0.0044519,0
TTE,AZD0156,AZD2811,0.099099179,-0.01951731,0
TTE,AZD0156,AZD6738,0.659156783,0.00165386,0
TTE,AZD0156,Olaparib,0.345597394,0.141306049,0
TTE,AZD1775,AZD6738,0.729592457,0.050982617,0
TTE,AZD1775,Capivasertib,0.618362723,0.047269481,0
TTE,AZD1775,Gemcitabine,0.521227467,0.100434034,1
TTE,AZD1775,Olaparib,0.454852781,0.012632766,0
TTE,AZD1775,SN-38,0.776461463,0.034108377,0
TTE,AZD2811,AZD1775,0.30340318,-0.025971617,0
TTE,AZD2811,AZD6738,0.419763947,0.003742436,0
TTE,AZD2811,Olaparib,0.211811002,0.001884317,0
TTE,AZD4320,AZD0156,0.157632338,-0.001449713,0
TTE,AZD4320,AZD1775,0.522707878,0.046569738,0
TTE,AZD4320,AZD2811,0.281606657,0.013185003,0
TTE,AZD4320,AZD6738,0.560584916,0.055819981,0
TTE,AZD4320,AZD7648,0.105952345,-0.004214036,0
TTE,AZD4320,AZD8186,0.305023964,0.059811423,0
TTE,AZD4320,Capivasertib,0.198933085,-0.01369409,0
TTE,AZD4320,Gemcitabine,0.476488784,0.074686807,0
TTE,AZD4320,Lapatinib,0.935265097,0.032147729,0
TTE,AZD4320,Paclitaxel,0.919878882,0.070496054,0
TTE,AZD4320,Selumetinib,0.324518914,0.06574429,0
TTE,AZD5153,AZD1775,0.614587338,0.027983476,0
TTE,AZD5153,AZD2811,0.582282354,-0.004834902,0
TTE,AZD5153,AZD5991,0.957580308,0.047377609,0
TTE,AZD5153,AZD6738,0.586918047,0.014856694,0
TTE,AZD5153,Selumetinib,0.633033531,0.105067365,1
TTE,AZD5153,Venetoclax,0.549977371,8.88e-05,0
TTE,AZD5991,AZD0156,0.901514296,0.009074655,0
TTE,AZD5991,AZD1775,0.915281212,0.057111276,0
TTE,AZD5991,AZD2811,0.949698501,0.072714221,0
TTE,AZD5991,AZD6738,0.932507876,0.06438172,0
TTE,AZD5991,AZD7648,0.925624418,0.021985427,0
TTE,AZD5991,AZD8186,0.915281212,0.041108729,0
TTE,AZD5991,Capivasertib,0.922164669,0.008302428,0
TTE,AZD5991,Gemcitabine,0.929086277,0.088025638,0
TTE,AZD5991,Lapatinib,0.988168865,0.107672457,1
TTE,AZD5991,Paclitaxel,0.988646611,0.058981641,0
TTE,AZD5991,Selumetinib,0.935931585,0.044428879,0
TTE,AZD5991,Venetoclax,0.908397754,-0.000187461,0
TTE,AZD6738,Carboplatin,0.260303488,-0.052170755,0
TTE,AZD6738,Gemcitabine,0.897004261,0.241023443,1
TTE,AZD6738,Olaparib,0.4478129,-0.004446379,0
TTE,AZD7648,AZD0156,0.246004368,0.037777094,0
TTE,AZD7648,AZD1775,0.461086515,0.02931744,0
TTE,AZD7648,AZD2811,0.275780712,0.022432877,0
TTE,AZD7648,AZD6738,0.530576191,0.0326966,0
TTE,AZD7648,Etoposide,0.361771624,0.041523169,0
TTE,AZD7648,Olaparib,0.056823031,-0.053778478,0
TTE,AZD8186,AZD5363,0.301257054,0.022860037,0
TTE,AZD8186,Palbociclib,0.315020191,0.030631638,0
TTE,Capivasertib,AZD1390,0.28170631,0.024895926,0
TTE,Capivasertib,AZD2811,0.330815962,0.028861593,0
TTE,Capivasertib,AZD5153,0.527067844,-0.008678719,0
TTE,Capivasertib,AZD6738,0.388795229,-0.017330385,0
TTE,Capivasertib,Palbociclib,0.344167066,-0.005816519,0
TTE,Capivasertib,Selumetinib,0.428941903,0.110839515,0
TTE,Crizotinib,Dasatinib,0.824979666,0.074805888,0
TTE,Crizotinib,Selumetinib,0.758780709,0.041024921,0
TTE,Dasatinib,Trametinib,0.500318955,0.082456268,0
TTE,Doxorubicin,AZD7648,0.623644577,0.044143582,0
TTE,Gefitinib,AZD1390,0.411534341,-0.015599863,0
TTE,Lapatinib,Crizotinib,0.937450881,0.040228769,0
TTE,Lapatinib,MK-2206,0.928534585,0.015817772,0
TTE,Lapatinib,Selumetinib,0.842614256,0.090441935,0
TTE,Olaparib,AZD4320,0.23253728,-0.001572166,0
TTE,Olaparib,AZD5153,0.479986011,-0.005856722,0
TTE,Olaparib,AZD5991,0.800758214,-0.005459503,0
TTE,Olaparib,Venetoclax,0.177532688,-0.025397795,0
TTE,Palbociclib,AZD5991,0.799178267,0.019493861,0
TTE,Palbociclib,Selumetinib,0.460172281,0.05117492,0
TTE,Palbociclib,Venetoclax,0.241559636,-0.014865245,0
TTE,Prexasertib,AZD0156,0.596741996,0.023591756,0
TTE,Prexasertib,AZD1775,0.887892314,0.251240267,1
TTE,Prexasertib,AZD6738,0.742334467,0.052603044,0
TTE,Prexasertib,AZD7648,0.649681565,0.052671515,0
TTE,Prexasertib,Olaparib,0.795274036,0.045344443,0
TTE,Prexasertib,SN-38,0.9711078660000001,0.159628125,1
TTE,SG3199,Olaparib,0.113638134,-0.03413023,0
TTE,SN-38,AZD0156,0.802821993,-0.002626141,0
TTE,SN-38,Olaparib,0.834952745,-0.014892936,0
TTE,SRA737,5-Fluorouracil,0.383837943,0.059842574,0
TTE,SRA737,AZD1775,0.670561597,0.094944282,0
TTE,SRA737,Gemcitabine,0.736594182,0.164576762,1
TTE,SRA737,SN-38,0.833796961,0.067800727,0
TTE,Savolitinib,AZD5991,0.83603824,-0.001278366,0
TTE,Savolitinib,Venetoclax,0.236198923,0.023031753,0
TTE,Selumetinib,AZD1390,0.263868213,-0.002085903,0
TTE,Selumetinib,AZD1775,0.300808889,-0.014549983,0
TTE,Selumetinib,AZD2811,0.268503906,0.012933306,0
TTE,Selumetinib,AZD6738,0.291585792,-0.014448941,0
TTE,Taselisib,SCH772984,0.853278104,0.172575477,1
TTE,Trametinib,Taselisib,0.903243367,0.258690841,1
TTE,Venetoclax,AZD0156,0.204214995,0.024760751,0
TTE,Venetoclax,AZD1775,0.711423939,0.091758887,0
TTE,Venetoclax,AZD2811,0.181453875,0.02077763,0
TTE,Venetoclax,AZD6738,0.48479939,-0.017342703,0
TTE,Venetoclax,AZD7648,0.171689388,0.017216325,0
TTE,Venetoclax,AZD8186,0.171689388,0.012161884,0
TTE,Venetoclax,Alisertib,0.487078904,0.041724314,0
TTE,Venetoclax,Capivasertib,0.220477799,0.019488164,0
TTE,Venetoclax,Lapatinib,0.794096052,0.008631464,0
TTE,Venetoclax,Selumetinib,0.220477799,0.013042195,0
TTT,AZD0156,AZD1775,0.2646703143333333,-0.078131412,0
TTT,AZD0156,AZD2811,0.324650402,-0.05337417366666667,0
TTT,AZD0156,AZD6738,0.45031174533333335,-0.034045543666666664,0
TTT,AZD0156,Olaparib,0.23721221,-0.001101809,0
TTT,AZD1775,AZD6738,0.444135301,-0.00019397999999999985,0
TTT,AZD1775,Capivasertib,0.264228959,0.025319343,0
TTT,AZD1775,Gemcitabine,0.485961984,0.036123463,0
TTT,AZD1775,Olaparib,0.28824224433333334,-0.005774319666666666,0
TTT,AZD1775,SN-38,0.941146838,0.000523575,0
TTT,AZD2811,AZD1775,0.362303762,-0.000589287333333334,0
TTT,AZD2811,AZD6738,0.46661008500000006,-0.025942467333333333,0
TTT,AZD2811,Olaparib,0.45237410299999997,-0.008692792,0
